date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-02-24,3.55,3.57,3.54,3.48,545306.12,-0.04,-1.12,3.548,3.474,3.316,857978.35,816984.79,671892.51,0.91
2017-02-23,3.56,3.68,3.58,3.52,861999.5,-0.02,-0.56,3.508,3.455,3.295,883488.51,909857.01,669054.53,1.44
2017-02-22,3.52,3.63,3.6,3.52,812245.62,0.06,1.7,3.476,3.418,3.269,844995.85,875562.74,645648.39,1.36
2017-02-21,3.52,3.62,3.54,3.52,1108205.12,0.06,1.72,3.438,3.372,3.242,835228.28,822308.03,643138.55,1.86
2017-02-20,3.39,3.51,3.48,3.38,962135.38,0.14,4.19,3.428,3.329,3.215,809259.83,746110.27,600863.72,1.61
2017-02-17,3.39,3.43,3.34,3.32,672856.94,-0.08,-2.34,3.4,3.292,3.189,775991.23,685654.74,575807.86,1.13
2017-02-16,3.4,3.48,3.42,3.4,669536.19,0.01,0.29,3.402,3.268,3.169,936225.52,656056.8,559908.3,1.12
2017-02-15,3.45,3.49,3.41,3.39,763407.75,-0.08,-2.29,3.36,3.243,3.149,906129.63,621329.41,547954.04,1.28
2017-02-14,3.34,3.6,3.49,3.33,978362.88,0.15,4.49,3.306,3.214,3.128,809387.78,585474.64,550329.27,1.64
2017-02-13,3.37,3.39,3.34,3.31,795792.38,-0.01,-0.3,3.23,3.18,3.102,682960.71,559507.73,528656.47,1.33
2017-02-10,3.21,3.41,3.35,3.19,1474028.38,0.14,4.36,3.184,3.158,3.082,595318.24,526800.23,502962.77,2.47
2017-02-09,3.14,3.24,3.21,3.12,519056.75,0.07,2.23,3.134,3.134,3.06,375888.09,428252.05,445706.73,0.87
2017-02-08,3.11,3.14,3.14,3.07,279698.53,0.03,0.96,3.126,3.119,3.044,336529.2,415734.04,430791.37,0.47
2017-02-07,3.1,3.13,3.11,3.08,346227.53,0.0,0.0,3.122,3.112,3.032,361561.49,463969.07,427948.73,0.58
2017-02-06,3.1,3.12,3.11,3.04,357580.03,0.01,0.32,3.13,3.1,3.02,436054.74,455617.18,420383.09,0.6
2017-02-03,3.16,3.17,3.1,3.07,376877.59,-0.07,-2.21,3.132,3.085,3.006,458282.21,465960.99,409220.64,0.63
2017-01-26,3.17,3.18,3.17,3.12,322262.31,0.05,1.6,3.134,3.07,2.992,480616.01,463759.8,401337.46,0.54
2017-01-25,3.14,3.14,3.12,3.09,404860.0,-0.03,-0.95,3.112,3.054,2.976,494938.87,474578.68,393632.74,0.68
2017-01-24,3.11,3.24,3.15,3.11,718693.75,0.03,0.96,3.102,3.042,2.962,566376.65,515183.9,384988.94,1.2
2017-01-23,3.09,3.16,3.12,3.09,468717.41,0.01,0.32,3.07,3.024,2.948,475179.62,497805.22,365742.64,0.79
2017-01-20,3.05,3.12,3.11,3.05,488546.59,0.05,1.63,3.038,3.005,2.937,473639.77,479125.31,353637.15,0.82
2017-01-19,3.05,3.08,3.06,3.03,393876.62,-0.01,-0.33,3.006,2.985,2.927,446903.58,463161.4,343778.56,0.66
2017-01-18,2.99,3.08,3.07,2.98,762048.88,0.08,2.68,2.996,2.969,2.921,454218.48,445848.7,337807.9,1.28
2017-01-17,2.95,3.0,2.99,2.94,262708.59,0.03,1.01,2.982,2.952,2.913,463991.14,391928.38,317565.47,0.44
2017-01-16,2.95,3.0,2.96,2.91,461018.19,0.01,0.34,2.978,2.939,2.911,520430.82,385149.01,314903.02,0.77
2017-01-13,3.01,3.03,2.95,2.94,354865.62,-0.06,-1.99,2.972,2.926,2.91,484610.84,352480.28,306516.89,0.59
2017-01-12,2.98,3.04,3.01,2.98,430451.12,0.01,0.33,2.964,2.914,2.91,479419.22,338915.12,308370.87,0.72
2017-01-11,2.96,3.07,3.0,2.96,810912.19,0.03,1.01,2.942,2.897,2.909,437478.91,312686.81,316598.58,1.36
2017-01-10,2.93,2.99,2.97,2.92,544907.0,0.04,1.36,2.922,2.882,2.912,319865.62,254793.98,308769.57,0.91
2017-01-09,2.9,2.93,2.93,2.87,281918.28,0.02,0.69,2.9,2.871,2.914,249867.19,233680.05,335930.1,0.47
2017-01-06,2.89,2.92,2.91,2.89,328907.53,0.01,0.34,2.88,2.868,2.922,220349.72,228149.0,356845.37,0.55
2017-01-05,2.89,2.93,2.9,2.88,220749.56,0.0,0.0,2.864,2.869,2.931,198411.02,224395.72,383935.17,0.37
2017-01-04,2.86,2.9,2.9,2.85,222845.73,0.04,1.4,2.852,2.872,2.943,187894.71,229767.1,447429.88,0.37
2017-01-03,2.83,2.87,2.86,2.82,194914.84,0.03,1.06,2.842,2.873,2.947,189722.34,243202.56,453306.52,0.33
