date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-02-20,9.15,9.65,9.0,8.82,842488.56,-0.15,-1.64,8.954,8.894,7.959,806007.97,947053.57,499808.15,14.6
2017-02-17,8.73,9.5,9.15,8.7,1212086.25,0.35,3.98,8.944,8.764,7.849,784943.12,885583.17,459880.68,21.01
2017-02-16,8.68,8.94,8.8,8.65,516256.09,0.03,0.34,8.91,8.549,7.723,781785.24,766785.35,403376.4,8.95
2017-02-15,8.97,9.03,8.77,8.71,636207.44,-0.28,-3.09,9.03,8.371,7.631,1021411.5,715160.94,380492.61,11.03
2017-02-14,8.83,9.12,9.05,8.75,823001.5,0.1,1.12,9.04,8.197,7.549,1071695.58,654241.01,351037.9,14.26
2017-02-13,8.9,9.1,8.95,8.74,737164.31,-0.03,-0.33,8.834,7.993,7.45,1088099.18,576543.56,313543.01,12.78
2017-02-10,9.25,9.35,8.98,8.89,1196296.88,-0.42,-4.47,8.584,7.805,7.363,986223.23,508437.8,279231.0,20.73
2017-02-09,9.3,9.7,9.4,9.12,1714387.38,0.58,6.58,8.188,7.607,7.279,751785.45,394674.84,223820.5,29.71
2017-02-08,7.97,8.82,8.82,7.86,887627.81,0.8,9.97,7.712,7.353,7.168,408910.38,225919.04,142490.52,15.38
2017-02-07,7.79,8.4,8.02,7.73,905019.5,0.32,4.16,7.354,7.15,7.083,236786.45,139630.52,100182.72,15.69
2017-02-06,7.0,7.7,7.7,7.0,227784.58,0.7,10.0,7.152,7.024,7.039,64987.94,52562.72,57128.8,3.95
2017-02-03,7.03,7.04,7.0,6.95,24108.0,-0.03,-0.43,7.026,6.933,7.01,30652.36,34178.19,48721.64,0.42
2017-02-02,7.03,7.03,7.02,6.89,12.0,-0.01,-0.14,7.026,6.896,7.01,37564.23,39967.45,48632.84,0.0
2017-01-26,7.02,7.05,7.03,6.99,27008.18,0.02,0.28,6.994,6.89,7.007,42927.71,45824.27,50249.69,0.47
2017-01-25,7.06,7.1,7.01,6.95,46026.94,-0.06,-0.85,6.946,6.9,7.008,42474.58,47834.78,50536.08,0.8
2017-01-24,6.97,7.08,7.07,6.92,56106.7,0.07,1.0,6.896,6.906,7.011,40137.5,50542.45,49906.86,0.97
2017-01-23,6.93,7.13,7.0,6.93,58667.35,0.14,2.04,6.84,6.921,7.013,37704.02,50024.21,49213.59,1.02
2017-01-20,6.77,6.9,6.86,6.77,26829.36,0.07,1.03,6.766,6.95,7.017,42370.67,52966.15,48951.52,0.46
2017-01-19,6.76,6.79,6.79,6.69,24742.57,0.03,0.44,6.786,6.982,7.03,48720.84,59061.99,53860.29,0.43
2017-01-18,6.8,6.84,6.76,6.73,34341.54,-0.03,-0.44,6.854,7.016,7.037,53194.98,60734.92,54720.04,0.6
2017-01-17,6.67,6.8,6.79,6.6,43939.27,0.16,2.41,6.916,7.053,7.043,60947.4,61694.87,55413.83,0.76
2017-01-16,6.96,6.98,6.63,6.43,82000.63,-0.33,-4.74,7.002,7.087,7.048,62344.4,63265.08,55951.87,1.42
2017-01-13,7.13,7.14,6.96,6.96,58580.2,-0.17,-2.38,7.134,7.124,7.066,63561.63,57298.22,54754.45,1.02
2017-01-12,7.07,7.15,7.13,7.06,47113.27,0.06,0.85,7.178,7.124,7.064,69403.14,54675.1,54057.94,0.82
2017-01-11,7.22,7.25,7.07,7.05,73103.64,-0.15,-2.08,7.178,7.115,7.052,68274.85,53237.38,54880.75,1.27
2017-01-10,7.29,7.33,7.22,7.21,50924.27,-0.07,-0.96,7.19,7.115,7.045,62442.34,49271.27,54414.63,0.88
2017-01-09,7.16,7.38,7.29,7.13,88086.77,0.11,1.53,7.172,7.105,7.027,64185.76,48402.97,56538.12,1.53
2017-01-06,7.16,7.26,7.18,7.13,87787.75,0.05,0.7,7.114,7.084,7.026,51034.81,44936.89,53677.94,1.52
2017-01-05,7.13,7.18,7.13,7.11,41471.82,0.0,0.0,7.07,7.077,7.03,39947.06,48658.59,50869.11,0.72
2017-01-04,7.11,7.18,7.13,7.08,43941.11,0.0,0.0,7.052,7.058,7.041,38199.9,48705.17,50590.42,0.76
2017-01-03,6.98,7.15,7.13,6.97,59641.37,0.13,1.86,7.04,7.033,7.049,36100.19,49132.79,49654.39,1.03
